"text","label"
"Des perce-oreilles se cachaient dans les feuilles de la salade, quelle horreur.","degout"
"Mon esprit est une toile de maître qui vient de recevoir sa touche finale de lumière.","joie"
"Leur manque de respect pour la nature est un suicide collectif.","colere"
"Je me suis senti si seul au milieu de cette ville inconnue.","tristesse"
"Le couloir semblait se rétrécir à mesure que nous avancions.","peur"
"L'annonce de sa candidature à la présidence a été un électrochoc politique.","surprise"
"Ce politicien est un rat qui sent le vent tourner.","colere"
"J'ai atteint ma limite de tolérance à la connerie humaine.","colere"
"Nous avons vu une pluie de météores en plein après-midi.","surprise"
"L'odeur de la javel se sentait dans les toilettes publiques.","neutre"
"Le bruit des pas mouillés ne me suit plus, maintenant il me devance.","peur"
"Mon âme semble chanter une mélodie que personne d'autre n'entend.","joie"
"La nouvelle de leur mariage m'a rempli d'une joie immense.","joie"
"Son manque total de scrupules pour arriver à ses fins est effrayant.","degout"
"Le final de cette série est un crachat au visage des fans.","colere"
"Comment peux-tu manger ça ? Ça a l'air immonde.","degout"
"Sérieux ? Tu as appris le langage des signes pour lui parler ?","surprise"
"Ce n'est pas possible, vous ne pouvez pas être la même personne que sur la photo.","surprise"
"Votre film nous a laissés sur une fin qui nous a complètement retournés.","surprise"
"J'ai été peiné par la froideur de votre accueil.","tristesse"
"Votre numéro de dossier est le B-47-C.","neutre"
"Sérieusement ? Le film a été tourné entièrement avec un smartphone ?","surprise"
"La vue d'un cheveu dans le beurre est une vision qui ruine un petit-déjeuner.","degout"
"J'ai juste besoin d'être seul un moment.","tristesse"
"J'ai vu une blatte se faufiler sous le buffet du restaurant, j'ai posé ma fourchette.","degout"
"Attention au vide !","peur"
"L'auteur a utilisé un narrateur omniscient dans ce roman.","neutre"
"La sensation de se glisser dans un lit avec des draps en lin frais est un luxe simple.","joie"
"Son poids est de 500 grammes.","neutre"
"Le spectacle d'un champignon qui a poussé sur un vieux livre dans une cave humide.","degout"
"Il y a un incendie dans ma poitrine que rien ne semble pouvoir éteindre.","colere"
"L'album de l'artiste contient onze morceaux.","neutre"
"Le cycle de lavage le plus court dure 30 minutes.","neutre"
"Je suis terrifié à l'idée de me retrouver seul et sans aide.","peur"
"Le livre est écrit avec du sang séché.","peur"
"La voix de ce conteur de podcast a un timbre si apaisant, chaque épisode est une bulle de bonheur.","joie"
"Je redoute le moment où mes enfants quitteront la maison.","peur"
"Enfin, la reconnaissance du statut de notre langue régionale, c'est une joie historique.","joie"
"La vitre a explosé vers l'intérieur.","peur"
"Je suis juste... fatigué d'être triste.","tristesse"
"Le traitement réservé aux réfugiés à la frontière est inhumain.","degout"
"Son écriture manuscrite, si élégante, révèle une personnalité que j'ignorais.","surprise"
"Je suis une poudrière et il vient de craquer une allumette.","colere"
"L'oiseau s'est écrasé contre ma fenêtre, mais il n'y a pas de corps.","peur"
"Cette forêt où les arbres poussent à l'horizontale est un défi à la gravité.","surprise"
"Le rire est une langue étrangère que je baragouine avec un accent de tristesse.","tristesse"
"Tu as vraiment tout plaqué pour devenir berger ?","surprise"
"Elles ont regardé leur maison brûler, emportant avec elle tous leurs souvenirs.","tristesse"
"Je suis écœuré par la superficialité des conversations et des relations dans ce milieu.","degout"
"On nous bassine avec l'écologie mais on autorise des projets pareils ? C'est du foutage de gueule intégral.","colere"
"Sa voix mielleuse qui cache des intentions perfides me donne la nausée.","degout"
"Elle a joué la sainte-nitouche, mais c'est une vraie salope.","colere"
"C'est donc ça, le fameux secret de famille ?","surprise"
"Le clown de la vieille photo a changé de position.","peur"
"Cette femme est une vraie salope manipulatrice.","colere"
"L'annonce de la découverte d'une nouvelle arme biologique est une nouvelle qui fait froid dans le dos.","peur"
"Le cours de droit constitutionnel est le mardi matin.","neutre"
"Je ne savais pas qu'il était possible de ressentir autant de choses en regardant une peinture.","surprise"
"La vue de la glaire qui pend de son nez quand il a un rhume est absolument immonde.","degout"
"Les regards hostiles fusaient de toutes parts, c'était un champ de tir.","colere"
"Je me sens juste... vide.","tristesse"
"Une effervescence joyeuse et un peu chaotique régnait dans les coulisses du spectacle de fin d'année de l'école.","joie"
"Une éruption solaire de faible intensité a été observée.","neutre"
"Je suis au bord de l'abîme, et j'ai envie d'apprendre à voler, juste pour leur faire un doigt d'honneur en remontant.","colere"
"Je me sens comme un animal acculé, prêt à mordre.","colere"
"Toutes nos lignes sont actuellement occupées.","neutre"
"Mon test ADN montre que je ne suis pas humain.","peur"
"Le principal suspect s'est rendu de lui-même à la police.","surprise"
"Son travail est une grosse merde, il n'y a pas d'autre mot.","colere"
"Le roman est divisé en trois parties distinctes.","neutre"
"Mon compost est enfin mûr, un or noir pour mon jardin, c'est génial.","joie"
"L'horloge affiche 10:30.","neutre"
"La réservation de la salle de réunion se fait via un outil en ligne.","neutre"
"La vue d'une décharge à ciel ouvert en Inde, avec les gens qui vivent et travaillent dedans.","degout"
"La migration des données est planifiée pour ce week-end.","neutre"
"C'est tout bonnement stupéfiant.","surprise"
"Le guide contient une section sur les transports en commun.","neutre"
"Leur réponse est une fin de non-recevoir qui me met dans une rage folle.","colere"
"Le fil sur lequel je marche est en train de geler.","peur"
"L'indifférence est le clou final sur le cercueil de mon amour.","tristesse"
"L'ordure qui a fait ça mérite de pourrir en prison.","colere"
"Mes pensées sont des racines qui s'enfoncent dans la terre sombre de la mélancolie.","tristesse"
"La maladie a eu raison de son optimisme, c'est dur à voir.","tristesse"
"La texture des testicules de mouton (animelles) est une horreur molle et spongieuse.","degout"
"Cette situation est une mauvaise blague qui a mal vieilli.","colere"
"Il a encore piqué une de mes idées en réunion, ce sale type.","colere"
"Il a toussé sans mettre la main, projetant un nuage de microbes dans ma direction.","degout"
"Ce manga a un humour qui me fait pleurer de rire à chaque tome.","joie"
"J'ai peur de ne pas savoir réagir correctement en cas d'urgence.","peur"
"Il a peur de ne pas pouvoir tenir sa promesse.","peur"
"Chaque action effectuée était une simple exécution de tâche.","neutre"
"La décision du jury est pour le moins surprenante.","surprise"
"Tu as vu le dernier épisode ? Ce retournement de situation est fou.","surprise"
"L'odeur du vomi sur un radiateur en marche, ça décuple la puanteur.","degout"
"Nous avons vu un éclair frapper le même arbre trois fois.","surprise"
"J'ai jamais vu un mongolien pareil, il est premier de sa catégorie.","colere"
"La distance avec ma famille me pèse de plus en plus.","tristesse"
"Les spores peuvent survivre dans des conditions extrêmes.","neutre"
"Ma colère est un nœud coulant qui se resserre autour de mon cou.","colere"
"Le frein de la voiture ne répond plus.","peur"
"Le greenwashing de l'industrie pétrolière est la plus grande escroquerie de notre temps.","degout"
"La nouvelle de la mutation du virus est terrifiante.","peur"
"Je suis surpris que cette histoire, si triste, puisse me donner autant d'espoir.","surprise"
"Ce plat est une bouillie informe qui baigne dans une sauce suspecte.","degout"
"Cet appareil est une camelote chinoise infâme, je me suis fait arnaquer comme un bleu.","colere"
"L'application est mise à jour régulièrement.","neutre"
"J'ai une peur panique de devoir prendre l'avion par mauvais temps.","peur"
"Mon âme est une ruche bourdonnante d'une activité paisible et productive.","joie"
"La visite de ce village médiéval a été un enchantement de chaque instant.","joie"
"Notre projet de construction d'une éolienne amateur fonctionne, elle produit de l'électricité !","joie"
"Le cycle de l'eau comprend l'évaporation, la condensation et la précipitation.","neutre"
"Une atmosphère de douce folie et de créativité débridée régnait dans l'atelier de théâtre d'improvisation.","joie"
"Le souvenir de ma lâcheté dans cette situation me hante.","tristesse"
"Le message sur le miroir a été écrit depuis l'intérieur.","peur"
"Le silence de la bibliothèque était si profond qu'il en devenait presque une entité vivante.","peur"
"Le compositeur de cette œuvre était sourd ?","surprise"
"L'échec de ma startup, après tant de sacrifices, est une pilule amère à avaler.","tristesse"
"La vue d'un bateau échoué sur une plage après une tempête.","tristesse"
"Le simple fait qu'il soit là, en chair et en os, est un miracle.","surprise"
"La solitude de la ville est paradoxale et pesante.","tristesse"
"J'ai une peur bleue des orages quand je suis seul la nuit.","peur"
"La vue d'un crachat sur la vitre d'un bus, qui coule lentement.","degout"
"Je n'ai plus la même passion pour suivre mon équipe qu'auparavant.","tristesse"
"Ce centre commercial est une verrue de néons et de plastique qui défigure le paysage.","degout"
"Cette maison est trop pleine de souvenirs douloureux pour que je puisse y être heureux.","tristesse"
"La sensation d'un poil de cul dans la raie du savon est une expérience répugnante.","degout"
"L'odeur de sa pisse le matin est si forte qu'elle pourrait réveiller un mort.","degout"
"Ce plat de cantine, tiède et gélatineux, était une véritable épreuve.","degout"
"C'est complètement inouï.","surprise"
"L'odeur de la merde de furet, une puanteur particulièrement musquée et tenace.","degout"
"La typographie de ce vieux livre est d'une élégance qui me ravit.","joie"
"Ta façon de t'approprier les idées des autres est d'une malhonnêteté répugnante.","degout"
"Le train a déraillé.","peur"
"Une odeur de poussière et de temps arrêté flottait dans le grenier de mes grands-parents.","tristesse"
"Elles ont dû vendre la maison de leur enfance, et c'est une page douloureuse qui se tourne.","tristesse"
"Les traitements sont lourds et me laissent sans aucune énergie.","tristesse"
"Les objectifs de performance individuels doivent être saisis dans le système RH.","neutre"
"Je suis au bord du gouffre, et je suis en train de construire un tremplin.","colere"
"La texture gélatineuse de ce dessert est simplement infâme.","degout"
"Je suis une note de musique qui a trouvé sa place dans une harmonie universelle et joyeuse.","joie"
"L'extincteur est de type CO2.","neutre"
"Tout à fait !","joie"
"Vous avez donc décidé de changer complètement de carrière à 50 ans ?","surprise"
